Lotid,Exporter Clean,Initial Stock,Entry Date,Variety
24E14115,VIDEXPORT,2160,06/11/2024,EARLY SWEET
24E14116,VIDEXPORT,1800,06/12/2024,SUGAR DROP
24E14117,VIDEXPORT,1797,06/11/2024,SUGAR DROP
24E14118,VIDEXPORT,2040,06/11/2024,EARLY SWEET
24E14119,VIDEXPORT,2160,06/11/2024,EARLY SWEET
24E14120,VIDEXPORT,2520,06/11/2024,SUGAR DROP
24E14121,VIDEXPORT,2520,06/11/2024,EARLY SWEET
24E14122,VIDEXPORT,2520,06/11/2024,SUGAR DROP
24E14123,VIDEXPORT,1500,06/11/2024,SUGAR DROP
24E14124,VIDEXPORT,2340,06/11/2024,SUGAR DROP
24E14125,VIDEXPORT,2340,06/11/2024,SUGAR DROP
24E14126,VIDEXPORT,1980,06/11/2024,SUGAR DROP
24E14127,VIDEXPORT,1980,06/11/2024,SUGAR DROP
24E14128,VIDEXPORT,1975,06/11/2024,SUGAR DROP
24E14129,VIDEXPORT,2340,06/11/2024,SUGAR DROP
24E14130,VIDEXPORT,900,06/12/2024,SUGAR DROP
24E14130,VIDEXPORT,1125,06/12/2024,SUGAR DROP
24E14131,VIDEXPORT,2040,06/12/2024,SUGAR DROP
24E14133,VIDEXPORT,2160,06/12/2024,EARLY SWEET
24E14134,VIDEXPORT,2160,06/12/2024,EARLY SWEET
24E14135,VIDEXPORT,2160,06/12/2024,EARLY SWEET
24E14136,VIDEXPORT,2160,06/13/2024,EARLY SWEET
24E14137,VIDEXPORT,2340,06/12/2024,SUGAR DROP
24E14138,VIDEXPORT,2160,06/12/2024,EARLY SWEET
24E14139,VIDEXPORT,1700,06/12/2024,SUGAR DROP
24E14140,VIDEXPORT,1980,06/13/2024,EARLY SWEET
24E14142,VIDEXPORT,2520,06/12/2024,EARLY SWEET
24E14143,VIDEXPORT,2340,06/12/2024,SUGAR DROP
24E14146,VIDEXPORT,1800,06/12/2024,SUGAR DROP
24E14148,VIDEXPORT,90,06/12/2024,SUGAR DROP
24E14148,VIDEXPORT,1530,06/12/2024,SUGAR DROP
24E14149,VIDEXPORT,1800,06/12/2024,SUGAR DROP
24E14150,VIDEXPORT,1500,06/12/2024,SUGAR DROP
24E14151,VIDEXPORT,1650,06/12/2024,SUGAR DROP
24E14152,VIDEXPORT,1980,06/13/2024,EARLY SWEET
24E14153,VIDEXPORT,1980,06/13/2024,EARLY SWEET
24E14154,VIDEXPORT,2340,06/14/2024,EARLY SWEET
24E14155,VIDEXPORT,2160,06/13/2024,EARLY SWEET
24E14156,VIDEXPORT,2160,06/13/2024,EARLY SWEET
24E14157,VIDEXPORT,2160,06/13/2024,EARLY SWEET
24E14158,VIDEXPORT,2340,06/13/2024,EARLY SWEET
24E14159,VIDEXPORT,2160,06/14/2024,SUGAR DROP
24E14160,VIDEXPORT,2160,06/14/2024,SUGAR DROP
24E14161,VIDEXPORT,1800,06/13/2024,EARLY SWEET
24E14163,VIDEXPORT,2160,06/13/2024,SUGAR DROP
24E14164,VIDEXPORT,2070,06/13/2024,EARLY SWEET
24E14165,VIDEXPORT,2340,06/13/2024,SUGAR DROP
24E14166,VIDEXPORT,2340,06/13/2024,SUGAR DROP
24E14168,VIDEXPORT,2340,06/14/2024,SUGAR DROP
24E14169,VIDEXPORT,2340,06/13/2024,SUGAR DROP
24E14170,VIDEXPORT,1890,06/14/2024,EARLY SWEET
24E14171,VIDEXPORT,1710,06/13/2024,EARLY SWEET
24E14174,VIDEXPORT,1800,06/13/2024,SUGAR DROP
24E14175,VIDEXPORT,2520,06/13/2024,SUGAR DROP
24E14177,VIDEXPORT,1710,06/13/2024,HONEY POP
24E14178,VIDEXPORT,2340,06/13/2024,SUGAR DROP
24E14179,VIDEXPORT,2070,06/13/2024,SUGAR DROP
24E14179,VIDEXPORT,225,06/13/2024,SUGAR DROP
24E14180,VIDEXPORT,1710,06/13/2024,SUGAR DROP
24E14181,VIDEXPORT,2160,06/15/2024,EARLY SWEET
24E14182,VIDEXPORT,2160,06/14/2024,EARLY SWEET
24E14183,VIDEXPORT,2160,06/14/2024,EARLY SWEET
24E14184,VIDEXPORT,2160,06/14/2024,EARLY SWEET
24E14185,VIDEXPORT,2340,06/14/2024,SUGAR DROP
24E14186,VIDEXPORT,1800,06/14/2024,EARLY SWEET
24E14187,VIDEXPORT,2340,06/14/2024,SUGAR DROP
24E14188,VIDEXPORT,2340,06/14/2024,SUGAR DROP
24E14189,VIDEXPORT,2160,06/14/2024,EARLY SWEET
24E14190,VIDEXPORT,1980,06/15/2024,EARLY SWEET
24E14192,VIDEXPORT,2160,06/14/2024,EARLY SWEET
24E14193,VIDEXPORT,2340,06/14/2024,SUGAR DROP
24E14194,VIDEXPORT,2160,06/14/2024,SUGAR DROP
24E14195,VIDEXPORT,2160,06/14/2024,SUGAR DROP
24E14196,VIDEXPORT,2160,06/15/2024,EARLY SWEET
24E14197,VIDEXPORT,1800,06/14/2024,SUGAR DROP
24E14198,VIDEXPORT,1800,06/14/2024,EARLY SWEET
24E14200,VIDEXPORT,2520,06/15/2024,EARLY SWEET
24E14201,VIDEXPORT,1890,06/15/2024,SUGAR DROP
24E14202,VIDEXPORT,810,06/15/2024,SUGAR DROP
24E14202,VIDEXPORT,1350,06/15/2024,SUGAR DROP
24E14203,VIDEXPORT,1980,06/14/2024,SUGAR DROP
24E14204,VIDEXPORT,1800,06/14/2024,SUGAR DROP
24E14205,VIDEXPORT,2340,06/14/2024,SUGAR DROP
24E14206,VIDEXPORT,1980,06/14/2024,SUGAR DROP
24E14207,VIDEXPORT,1620,06/14/2024,SUGAR DROP
24E14212,VIDEXPORT,1680,06/15/2024,HONEY POP
24E14213,VIDEXPORT,2160,06/15/2024,EARLY SWEET
24E14214,VIDEXPORT,1800,06/15/2024,EARLY SWEET
24E14215,VIDEXPORT,2160,06/15/2024,EARLY SWEET
24E14216,VIDEXPORT,2160,06/15/2024,EARLY SWEET
24E14217,VIDEXPORT,2160,06/15/2024,EARLY SWEET
24E14218,VIDEXPORT,2160,06/15/2024,EARLY SWEET
24E14219,VIDEXPORT,2160,06/15/2024,EARLY SWEET
24E14220,VIDEXPORT,1700,06/17/2024,SUGAR DROP
24E14221,VIDEXPORT,2160,06/15/2024,EARLY SWEET
24E14222,VIDEXPORT,2210,06/15/2024,SUGAR DROP
24E14223,VIDEXPORT,2210,06/15/2024,SUGAR DROP
24E14224,VIDEXPORT,1980,06/15/2024,EARLY SWEET
24E14225,VIDEXPORT,1700,06/15/2024,SUGAR DROP
24E14226,VIDEXPORT,2340,06/15/2024,EARLY SWEET
24E14227,VIDEXPORT,2210,06/17/2024,SUGAR DROP
24E14228,VIDEXPORT,2160,06/17/2024,EARLY SWEET
24E14230,VIDEXPORT,1800,06/15/2024,EARLY SWEET
24E14232,VIDEXPORT,1890,06/15/2024,EARLY SWEET
24E14233,VIDEXPORT,1870,06/15/2024,SUGAR DROP
24E14234,VIDEXPORT,2210,06/15/2024,SUGAR DROP
24E14235,VIDEXPORT,2210,06/15/2024,SUGAR DROP
24E14236,VIDEXPORT,2040,06/15/2024,SUGAR DROP
24E14237,VIDEXPORT,2040,06/15/2024,SUGAR DROP
24E14238,VIDEXPORT,1870,06/15/2024,SUGAR DROP
24E14240,VIDEXPORT,1785,06/15/2024,SUGAR DROP
24E14240,VIDEXPORT,85,06/15/2024,SUGAR DROP
24E14244,VIDEXPORT,2160,06/17/2024,EARLY SWEET
24E14245,VIDEXPORT,2340,06/17/2024,EARLY SWEET
24E14246,VIDEXPORT,2340,06/17/2024,EARLY SWEET
24E14247,VIDEXPORT,2340,06/17/2024,EARLY SWEET
24E14248,VIDEXPORT,2340,06/17/2024,EARLY SWEET
24E14249,VIDEXPORT,2340,06/17/2024,EARLY SWEET
24E14250,VIDEXPORT,2210,06/18/2024,SUGAR DROP
24E14251,VIDEXPORT,2340,06/17/2024,EARLY SWEET
24E14252,VIDEXPORT,1975,06/17/2024,EARLY SWEET
24E14253,VIDEXPORT,1920,06/17/2024,SUGAR DROP
24E14255,VIDEXPORT,1920,06/17/2024,PASSION FIRE
24E14257,VIDEXPORT,1760,06/17/2024,SUGAR DROP
24E14259,VIDEXPORT,2040,06/17/2024,SUGAR DROP
24E14260,VIDEXPORT,2340,06/17/2024,SUGAR DROP
24E14262,VIDEXPORT,2210,06/17/2024,SUGAR DROP
24E14263,VIDEXPORT,1955,06/17/2024,SUGAR DROP
24E14264,VIDEXPORT,1740,06/17/2024,SUGAR DROP
24E14265,VIDEXPORT,1980,06/17/2024,EARLY SWEET
24E14266,VIDEXPORT,1980,06/17/2024,EARLY SWEET
24E14267,VIDEXPORT,1920,06/17/2024,SUGAR DROP
24E14268,VIDEXPORT,2340,06/17/2024,EARLY SWEET
24E14269,VIDEXPORT,2040,06/17/2024,SUGAR DROP
24E14270,VIDEXPORT,2037,06/17/2024,PASSION FIRE
24E14272,VIDEXPORT,1870,06/18/2024,SUGAR DROP
24E14273,VIDEXPORT,2120,06/18/2024,SUGAR DROP
24E14274,VIDEXPORT,90,06/18/2024,EARLY SWEET
24E14274,VIDEXPORT,1710,06/18/2024,EARLY SWEET
24E14275,VIDEXPORT,610,06/17/2024,PASSION FIRE
24E14275,VIDEXPORT,1040,06/17/2024,PASSION FIRE
24E14276,VIDEXPORT,255,06/18/2024,SUGAR DROP
24E14276,VIDEXPORT,1615,06/18/2024,SUGAR DROP
24E14277,VIDEXPORT,1920,06/18/2024,SUGAR DROP
24E14278,VIDEXPORT,795,06/18/2024,PASSION FIRE
24E14278,VIDEXPORT,80,06/18/2024,PASSION FIRE
24E14278,VIDEXPORT,425,06/18/2024,SUGAR DROP
24E14278,VIDEXPORT,560,06/18/2024,SUGAR DROP
24E14279,VIDEXPORT,1800,06/18/2024,EARLY SWEET
24E14280,VIDEXPORT,1075,06/18/2024,EARLY SWEET
24E14280,VIDEXPORT,630,06/18/2024,EARLY SWEET
24E14280,VIDEXPORT,90,06/18/2024,HONEY POP
24E14281,VIDEXPORT,2160,06/18/2024,EARLY SWEET
24E14282,VIDEXPORT,2160,06/18/2024,EARLY SWEET
24E14283,VIDEXPORT,1920,06/18/2024,SUGAR DROP
24E14284,VIDEXPORT,2340,06/18/2024,EARLY SWEET
24E14285,VIDEXPORT,1710,06/19/2024,EARLY SWEET
24E14286,VIDEXPORT,2155,06/19/2024,EARLY SWEET
24E14287,VIDEXPORT,2340,06/17/2024,SUGAR DROP
24E14288,VIDEXPORT,1800,06/18/2024,SUGAR DROP
24E14289,VIDEXPORT,2250,06/18/2024,EARLY SWEET
24E14291,VIDEXPORT,2000,06/18/2024,SUGAR DROP
24E14292,VIDEXPORT,2040,06/18/2024,PASSION FIRE
24E14293,VIDEXPORT,2340,06/17/2024,SUGAR DROP
24E14294,VIDEXPORT,630,06/18/2024,SUGAR DROP
24E14294,VIDEXPORT,1575,06/18/2024,SUGAR DROP
24E14295,VIDEXPORT,2340,06/18/2024,EARLY SWEET
24E14296,VIDEXPORT,2520,06/17/2024,PASSION FIRE
24E14297,VIDEXPORT,450,06/18/2024,PASSION FIRE
24E14297,VIDEXPORT,1275,06/18/2024,SUGAR DROP
24E14298,VIDEXPORT,270,06/17/2024,SUGAR DROP
24E14298,VIDEXPORT,1350,06/17/2024,SUGAR DROP
24E14300,VIDEXPORT,445,06/18/2024,EARLY SWEET
24E14300,VIDEXPORT,360,06/18/2024,EARLY SWEET
24E14300,VIDEXPORT,300,06/18/2024,EARLY SWEET
24E14300,VIDEXPORT,510,06/18/2024,SUGAR DROP
24E14302,VIDEXPORT,2160,06/20/2024,EARLY SWEET
24E14303,VIDEXPORT,2160,06/20/2024,EARLY SWEET
24E14304,VIDEXPORT,2160,06/20/2024,EARLY SWEET
24E14305,VIDEXPORT,1530,06/19/2024,PASSION FIRE
24E14305,VIDEXPORT,175,06/19/2024,SUGAR DROP
24E14305,VIDEXPORT,350,06/19/2024,SUGAR DROP
24E14306,VIDEXPORT,1800,06/20/2024,EARLY SWEET
24E14307,VIDEXPORT,2160,06/20/2024,EARLY SWEET
24E14308,VIDEXPORT,2160,06/20/2024,EARLY SWEET
24E14309,VIDEXPORT,2340,06/20/2024,SUGAR DROP
24E14310,VIDEXPORT,1800,06/20/2024,EARLY SWEET
24E14311,VIDEXPORT,1980,06/20/2024,SUGAR DROP
24E14312,VIDEXPORT,1710,06/20/2024,EARLY SWEET
24E14313,VIDEXPORT,1980,06/20/2024,EARLY SWEET
24E14314,VIDEXPORT,2040,06/19/2024,PASSION FIRE
24E14315,VIDEXPORT,2335,06/20/2024,SUGAR DROP
24E14317,VIDEXPORT,2250,06/20/2024,SUGAR DROP
24E14318,VIDEXPORT,1500,06/19/2024,SUGAR DROP
24E14320,VIDEXPORT,1650,06/19/2024,SUGAR DROP
24E14321,VIDEXPORT,180,06/20/2024,PASSION FIRE
24E14321,VIDEXPORT,1170,06/20/2024,SUGAR DROP
24E14322,VIDEXPORT,90,06/20/2024,SUGAR DROP
24E14322,VIDEXPORT,1620,06/20/2024,SUGAR DROP
24E14323,VIDEXPORT,1615,06/19/2024,PASSION FIRE
24E14324,VIDEXPORT,2160,06/20/2024,EARLY SWEET
24E14325,VIDEXPORT,1800,06/20/2024,EARLY SWEET
24E14326,VIDEXPORT,2160,06/20/2024,EARLY SWEET
24E14328,VIDEXPORT,2160,06/20/2024,EARLY SWEET
24E14329,VIDEXPORT,2340,06/20/2024,EARLY SWEET
24E14330,VIDEXPORT,1700,06/20/2024,PASSION FIRE
24E14331,VIDEXPORT,1800,06/22/2024,SUGAR DROP
24E14332,VIDEXPORT,2340,06/22/2024,SUGAR DROP
24E14333,VIDEXPORT,2160,06/20/2024,SUGAR DROP
24E14334,VIDEXPORT,270,06/20/2024,EARLY SWEET
24E14334,VIDEXPORT,1020,06/20/2024,PASSION FIRE
24E14334,VIDEXPORT,675,06/20/2024,SUGAR DROP
24E14336,VIDEXPORT,990,06/21/2024,SUGAR DROP
24E14336,VIDEXPORT,1350,06/21/2024,SUGAR DROP
24E14338,VIDEXPORT,1700,06/20/2024,PASSION FIRE
24E14340,VIDEXPORT,1800,06/22/2024,SUGAR DROP
24E14342,VIDEXPORT,2160,06/22/2024,EARLY SWEET
24E14344,VIDEXPORT,2520,06/22/2024,SUGAR DROP
24E14348,VIDEXPORT,2160,06/22/2024,EARLY SWEET
24E14349,VIDEXPORT,2160,06/22/2024,EARLY SWEET
24E14351,VIDEXPORT,1800,06/22/2024,SUGAR DROP
24E14352,VIDEXPORT,2160,06/22/2024,EARLY SWEET
24E14354,VIDEXPORT,2250,06/22/2024,SUGAR DROP
24E14357,VIDEXPORT,2520,06/22/2024,EARLY SWEET
24E14358,VIDEXPORT,1620,06/22/2024,SUGAR DROP
24E14361,VIDEXPORT,2160,06/24/2024,EARLY SWEET
24E14363,VIDEXPORT,1800,06/25/2024,EARLY SWEET
24E14364,VIDEXPORT,900,06/25/2024,SUGAR DROP
24E14369,VIDEXPORT,1800,06/25/2024,SUGAR DROP
24E14380,VIDEXPORT,1505,06/24/2024,SUGAR DROP
24E17367,VIDEXPORT,960,05/13/2024,EARLY SWEET
24E17371,VIDEXPORT,2250,05/13/2024,EARLY SWEET
24E17371,VIDEXPORT,90,05/13/2024,EARLY SWEET
24E17373,VIDEXPORT,1120,05/14/2024,EARLY SWEET
24E17375,VIDEXPORT,2340,05/14/2024,EARLY SWEET
24E17376,VIDEXPORT,630,05/14/2024,EARLY SWEET
24E17376,VIDEXPORT,1710,05/14/2024,EARLY SWEET
24E17378,VIDEXPORT,2340,05/14/2024,EARLY SWEET
24E17379,VIDEXPORT,2520,05/14/2024,EARLY SWEET
24E17380,VIDEXPORT,2340,05/14/2024,EARLY SWEET
24E17383,VIDEXPORT,2340,05/14/2024,EARLY SWEET
24E17388,VIDEXPORT,2340,05/17/2024,EARLY SWEET
24E17389,VIDEXPORT,2160,05/17/2024,EARLY SWEET
24E17389,VIDEXPORT,180,05/17/2024,EARLY SWEET
24E17390,VIDEXPORT,2340,05/17/2024,EARLY SWEET
24E17392,VIDEXPORT,2340,05/17/2024,EARLY SWEET
24E17393,VIDEXPORT,900,05/17/2024,EARLY SWEET
24E17393,VIDEXPORT,630,05/17/2024,EARLY SWEET
24E17393,VIDEXPORT,180,05/17/2024,EARLY SWEET
24E17395,VIDEXPORT,2340,05/18/2024,EARLY SWEET
24E17397,VIDEXPORT,2340,05/18/2024,EARLY SWEET
24E17399,VIDEXPORT,1890,05/20/2024,EARLY SWEET
24E17399,VIDEXPORT,450,05/20/2024,EARLY SWEET
24E17400,VIDEXPORT,450,05/19/2024,EARLY SWEET
24E17400,VIDEXPORT,1890,05/19/2024,EARLY SWEET
24E17404,VIDEXPORT,2340,05/19/2024,EARLY SWEET
24E17405,VIDEXPORT,2340,05/19/2024,EARLY SWEET
24E17408,VIDEXPORT,2160,05/20/2024,EARLY SWEET
24E17409,VIDEXPORT,2250,05/19/2024,EARLY SWEET
24E17411,VIDEXPORT,1980,05/21/2024,EARLY SWEET
24E17416,VIDEXPORT,360,05/20/2024,EARLY SWEET
24E17417,VIDEXPORT,2340,05/20/2024,EARLY SWEET
24E17423,VIDEXPORT,1800,05/20/2024,EARLY SWEET
24E17424,VIDEXPORT,1800,05/21/2024,EARLY SWEET
24E17427,VIDEXPORT,900,05/21/2024,EARLY SWEET
24E17427,VIDEXPORT,360,05/21/2024,EARLY SWEET
24E17427,VIDEXPORT,450,05/21/2024,EARLY SWEET
24E17433,VIDEXPORT,1530,05/21/2024,EARLY SWEET
24E17434,VIDEXPORT,990,05/21/2024,EARLY SWEET
24E17434,VIDEXPORT,540,05/21/2024,EARLY SWEET
24E17440,VIDEXPORT,1620,05/23/2024,EARLY SWEET
24E17446,VIDEXPORT,1080,05/26/2024,EARLY SWEET
24E17446,VIDEXPORT,810,05/26/2024,EARLY SWEET
24E17454,VIDEXPORT,2340,05/28/2024,HONEY POP
24E17457,VIDEXPORT,630,05/29/2024,HONEY POP
24E17457,VIDEXPORT,90,05/29/2024,HONEY POP
24E17457,VIDEXPORT,990,05/29/2024,HONEY POP
24E17458,VIDEXPORT,2340,05/29/2024,HONEY POP
24E17459,VIDEXPORT,90,05/27/2024,EARLY SWEET
24E17460,VIDEXPORT,2160,05/29/2024,HONEY POP
24E17461,VIDEXPORT,1710,05/29/2024,HONEY POP
24E17462,VIDEXPORT,2160,05/29/2024,HONEY POP
24E17463,VIDEXPORT,2160,05/29/2024,HONEY POP
24E17464,VIDEXPORT,1350,05/29/2024,HONEY POP
24E17464,VIDEXPORT,450,05/29/2024,HONEY POP
24E17470,VIDEXPORT,2320,05/29/2024,HONEY POP
24E17471,VIDEXPORT,2310,05/30/2024,HONEY POP
24E17473,VIDEXPORT,2340,05/30/2024,HONEY POP
24E17474,VIDEXPORT,2520,05/30/2024,HONEY POP
24E17475,VIDEXPORT,90,05/30/2024,HONEY POP
24E17475,VIDEXPORT,1620,05/30/2024,HONEY POP
24E17480,VIDEXPORT,2340,05/31/2024,HONEY POP
24E17481,VIDEXPORT,2340,05/31/2024,HONEY POP
24E17482,VIDEXPORT,2340,05/31/2024,HONEY POP
24E17483,VIDEXPORT,1530,06/01/2024,HONEY POP
24E17483,VIDEXPORT,810,06/01/2024,HONEY POP
24E17487,VIDEXPORT,1800,05/30/2024,HONEY POP
24E17488,VIDEXPORT,1710,05/31/2024,HONEY POP
24E17490,VIDEXPORT,2340,06/01/2024,HONEY POP
24E17491,VIDEXPORT,1920,05/31/2024,HONEY POP
24E17493,VIDEXPORT,2210,05/31/2024,HONEY POP
24E17497,VIDEXPORT,1920,05/31/2024,HONEY POP
24E17500,VIDEXPORT,1710,06/01/2024,HONEY POP
24E17501,VIDEXPORT,850,06/01/2024,HONEY POP
24E17501,VIDEXPORT,800,06/01/2024,HONEY POP
24E17506,VIDEXPORT,1920,06/01/2024,HONEY POP
24E17509,VIDEXPORT,2340,06/03/2024,HONEY POP
24E17510,VIDEXPORT,2240,06/03/2024,HONEY POP
24E17511,VIDEXPORT,2340,06/03/2024,HONEY POP
24E17514,VIDEXPORT,1875,06/03/2024,HONEY POP
24E17515,VIDEXPORT,2340,06/03/2024,HONEY POP
24E17516,VIDEXPORT,1800,06/03/2024,HONEY POP
24E17516,VIDEXPORT,160,06/03/2024,HONEY POP
24E17518,VIDEXPORT,2340,06/04/2024,HONEY POP
24E17519,VIDEXPORT,2340,06/03/2024,HONEY POP
24E17521,VIDEXPORT,1800,06/04/2024,HONEY POP
24E17523,VIDEXPORT,2340,06/04/2024,HONEY POP
24E17524,VIDEXPORT,1800,06/04/2024,HONEY POP
24E17525,VIDEXPORT,2340,06/04/2024,HONEY POP
24E17528,VIDEXPORT,1950,06/04/2024,HONEY POP
24E17529,VIDEXPORT,2160,06/03/2024,HONEY POP
24E17530,VIDEXPORT,2340,06/03/2024,HONEY POP
24E17531,VIDEXPORT,2340,06/04/2024,HONEY POP
24E17532,VIDEXPORT,2340,06/04/2024,HONEY POP
24E17533,VIDEXPORT,2340,06/03/2024,HONEY POP
24E17535,VIDEXPORT,1575,06/06/2024,HONEY POP
24E17536,VIDEXPORT,2340,06/04/2024,HONEY POP
24E17538,VIDEXPORT,2520,06/04/2024,HONEY POP
24E17539,VIDEXPORT,2250,06/04/2024,HONEY POP
24E17540,VIDEXPORT,2340,06/04/2024,HONEY POP
24E17541,VIDEXPORT,2340,06/04/2024,HONEY POP
24E17542,VIDEXPORT,2340,06/04/2024,HONEY POP
24E17543,VIDEXPORT,2340,06/05/2024,HONEY POP
24E17546,VIDEXPORT,2160,06/05/2024,HONEY POP
24E17547,VIDEXPORT,2160,06/05/2024,HONEY POP
24E17548,VIDEXPORT,2160,06/05/2024,HONEY POP
24E17549,VIDEXPORT,2160,06/04/2024,HONEY POP
24E17550,VIDEXPORT,1920,06/06/2024,HONEY POP
24E17551,VIDEXPORT,2080,06/05/2024,HONEY POP
24E17552,VIDEXPORT,1760,06/07/2024,HONEY POP
24E17553,VIDEXPORT,540,06/07/2024,HONEY POP
24E17553,VIDEXPORT,1280,06/07/2024,HONEY POP
24E17554,VIDEXPORT,2340,06/07/2024,HONEY POP
24E7204,VIDEXPORT,2340,05/15/2024,EARLY SWEET
24E7206,VIDEXPORT,2340,05/15/2024,EARLY SWEET
24E7207,VIDEXPORT,2340,05/16/2024,EARLY SWEET
24E7209,VIDEXPORT,1710,05/16/2024,EARLY SWEET
24E7209,VIDEXPORT,630,05/16/2024,EARLY SWEET
24E7210,VIDEXPORT,90,05/16/2024,EARLY SWEET
24E7210,VIDEXPORT,1800,05/16/2024,EARLY SWEET
24E7210,VIDEXPORT,270,05/16/2024,EARLY SWEET
24E7217,VIDEXPORT,2339,05/16/2024,EARLY SWEET
24E7220,VIDEXPORT,2340,05/16/2024,EARLY SWEET
24E7224,VIDEXPORT,2340,05/16/2024,EARLY SWEET
24E7226,VIDEXPORT,2520,05/17/2024,EARLY SWEET
24E7227,VIDEXPORT,2160,05/17/2024,EARLY SWEET
24E7232,VIDEXPORT,90,05/17/2024,EARLY SWEET
24E7232,VIDEXPORT,810,05/17/2024,EARLY SWEET
24E7232,VIDEXPORT,1440,05/17/2024,EARLY SWEET
24TRA104847,VIDEXPORT,2520,06/12/2024,EARLY SWEET
