Exporter,Lotid,Inventory Balance,Date,Days In Inventory,Variety,Packaging Style
Agrolatina,24A8115792,480.0,04/05/2025,32,IVORY,Clam
Agrolatina,24A8116439,560.0,03/19/2025,9,AUTUMN CRISP,Clam
Agrolatina,24A8120736,80.0,03/06/2025,35,SWEET GLOBE,Clam
Agrolatina,24A8123479,0.0,03/03/2025,14,SWEET GLOBE,Clam
Agrolatina,24A8123843,0.0,03/10/2025,50,ALLISON,Clam
Agrolatina,24A8131710,20.0,02/26/2025,20,CANDY DREAMS,Clam
Agrolatina,24A8132059,90.0,03/04/2025,27,CANDY DREAMS,Clam
Agrolatina,24A8133245,49.0,03/12/2025,29,IVORY,Bag
Agrolatina,24A8135167,140.0,03/03/2025,46,CANDY SNAP,Clam
Agrolatina,24A8140878,223.0,03/17/2025,25,SWEET GLOBE,Clam
Agrolatina,24A8143773,33.0,04/03/2025,58,SWEET FAVORS,Clam
Agrolatina,24A8143938,0.0,04/07/2025,35,TIMCO,Clam
Agrolatina,24A8145102,10.0,03/17/2025,60,SWEET GLOBE,Clam
Agrolatina,24A8152409,0.0,01/31/2025,14,ALLISON,Clam
Agrolatina,24A8152944,25.0,04/03/2025,51,COTTON CANDY,Bag
Agrolatina,24A8169197,160.0,03/13/2025,35,ALLISON,Clam
Agrolatina,24A8172420,0.0,04/13/2025,34,TIMCO,Clam
Agrolatina,24A8173134,40.0,03/14/2025,54,ALLISON,Clam
Agrolatina,24A8173520,0.0,04/01/2025,25,AUTUMN CRISP,Clam
Agrolatina,24A8174378,0.0,04/22/2025,49,TIMCO,Clam
Agrolatina,24A8180519,680.0,02/15/2025,27,IVORY,Clam
Agrolatina,24A8181984,190.0,04/17/2025,59,SWEET FAVORS,Bag
Agrolatina,24A8183868,160.0,03/11/2025,28,SWEET GLOBE,Clam
Agrolatina,24A8183924,0.0,03/06/2025,47,ALLISON,Clam
Agrolatina,24A8184258,20.0,03/31/2025,77,CANDY SNAP,Clam
Agrolatina,24A8195947,1600.0,12/31/2024,0,ALLISON,Clam
Agrolatina,24A8201485,5.0,02/12/2025,27,SWEET GLOBE,Clam
Agrolatina,24A8205828,440.0,04/07/2025,34,IVORY,Clam
Agrolatina,24A8208406,1280.0,12/26/2024,0,ALLISON,Clam
Agrolatina,24A8211980,0.0,03/12/2025,34,ALLISON,Clam
Agrolatina,24A8212290,186.0,03/05/2025,26,SWEET GLOBE,Clam
Agrolatina,24A8214820,0.0,04/11/2025,39,TIMCO,Clam
Agrolatina,24A8214902,83.0,04/21/2025,95,CANDY DREAMS,Clam
Agrolatina,24A8218609,0.0,03/11/2025,28,SWEET GLOBE,Clam
Agrolatina,24A8347870,40.0,03/29/2025,40,IVORY,Clam
Agrolatina,24A8348855,250.0,03/15/2025,26,SWEET GLOBE,Clam
Agrolatina,24A8349609,720.0,02/03/2025,25,SWEET GLOBE,Clam
Agrolatina,24A8367095,0.0,03/05/2025,22,SWEET GLOBE,Clam
Agrolatina,24A8367984,40.0,03/15/2025,26,SWEET GLOBE,Clam
Agrolatina,24A8368527,0.0,04/03/2025,52,SWEET FAVORS,Clam
Agrolatina,24A8370571,0.0,02/12/2025,7,SWEET GLOBE,Bag
Agrolatina,24A8409360,320.0,04/22/2025,43,TIMCO,Clam
Agrolatina,24A8436930,32.0,05/11/2025,68,ALLISON,Clam
Agrolatina,24A8443538,80.0,03/06/2025,23,SWEET GLOBE,Clam
Agrolatina,24A8453104,244.0,03/12/2025,34,SWEET GLOBE,Bag
Agrolatina,24A8453188,80.0,03/15/2025,11,SWEET GLOBE,Clam
Agrolatina,24A8453336,0.0,02/26/2025,15,SWEET GLOBE,Clam
Agrolatina,24A8460525,0.0,02/21/2025,17,SWEET GLOBE,Clam
Agrolatina,24A8462528,560.0,03/15/2025,11,SWEET GLOBE,Clam
Agrolatina,24A8482118,320.0,01/28/2025,25,SWEET GLOBE,Clam
Agrolatina,24A8483515,0.0,03/10/2025,28,TIMCO,Clam
Agrolatina,24A8494094,188.0,04/05/2025,27,IVORY,Clam
Agrolatina,24A8496034,380.0,03/05/2025,22,SWEET GLOBE,Clam
Agrolatina,24A8497323,136.0,04/11/2025,59,IVORY,Clam
Agrolatina,24A8497961,0.0,04/07/2025,28,TIMCO,Clam
Agrolatina,24A8498090,8.0,03/14/2025,54,ALLISON,Clam
Agrolatina,24A8500751,0.0,04/24/2025,48,TIMCO,Clam
Agrolatina,24A8525380,130.0,03/28/2025,39,IVORY,Clam
Agrolatina,24A8526535,221.0,04/17/2025,70,SWEET FAVORS,Bag
Agrolatina,24A8564988,0.0,03/02/2025,20,SWEET FAVORS,Clam
Agrolatina,24A8580783,195.0,05/08/2025,59,TIMCO,Clam
Agrolatina,24A8593348,0.0,03/10/2025,27,TIMCO,Clam
Agrolatina,24A8651249,170.0,04/17/2025,59,SWEET FAVORS,Bag
Agrolatina,24A8651510,107.0,03/04/2025,15,CANDY DREAMS,Clam
Agrolatina,24A8681095,320.0,02/17/2025,45,CANDY SNAP,Clam
Agrolatina,24A8710666,1600.0,02/10/2025,0,AUTUMN CRISP,Clam
Agrolatina,24A8717172,0.0,04/01/2025,28,COTTON CANDY,Clam
Agrolatina,24A8723175,0.0,05/12/2025,63,TIMCO,Clam
Agrolatina,24A8730256,80.0,03/15/2025,26,SWEET GLOBE,Clam
Agrolatina,24A8730472,189.0,03/11/2025,34,SWEET GLOBE,Clam
Agrolatina,24A8745820,370.0,04/02/2025,29,SWEET GLOBE,Clam
Agrolatina,24A8753282,0.0,01/21/2025,18,CANDY SNAP,Clam
Agrolatina,24A8779394,90.0,03/03/2025,32,SWEET GLOBE,Clam
Agrolatina,24A8784699,-40.0,03/13/2025,42,SWEET GLOBE,Clam
Agrolatina,24A8786599,395.0,03/01/2025,30,SWEET GLOBE,Clam
Agrolatina,24A8815598,0.0,03/29/2025,25,AUTUMN CRISP,Clam
Agrolatina,24A8817230,0.0,01/23/2025,13,ALLISON,Clam
Agrolatina,24A8822473,0.0,03/28/2025,30,CANDY DREAMS,Clam
Agrolatina,24A8823546,25.0,03/17/2025,19,SWEET GLOBE,Clam
Agrolatina,24A8825111,8.0,02/19/2025,33,CANDY SNAP,Clam
Agrolatina,24A8825370,80.0,04/01/2025,34,CANDY DREAMS,Clam
Agrolatina,24A8830442,60.0,04/18/2025,45,TIMCO,Clam
Agrolatina,24A8831140,0.0,01/20/2025,17,ALLISON,Clam
Agrolatina,24A8834237,0.0,04/04/2025,39,TIMCO,Clam
Agrolatina,24A8837982,320.0,02/01/2025,15,CANDY DREAMS,Clam
Agrolatina,24A8840923,0.0,04/01/2025,28,COTTON CANDY,Clam
Agrolatina,24A8846752,240.0,02/19/2025,12,SWEET GLOBE,Clam
Agrolatina,24A8846881,0.0,02/24/2025,28,IVORY,Clam
Agrolatina,24A8849068,0.0,01/29/2025,12,SWEET GLOBE,Clam
Agrolatina,24A8850665,400.0,04/02/2025,35,TIMCO,Clam
Agrolatina,24A8851933,240.0,01/29/2025,2,SWEET GLOBE,Clam
Agrolatina,24A8856616,0.0,04/01/2025,28,COTTON CANDY,Clam
Agrolatina,24A8860133,400.0,01/28/2025,11,SWEET GLOBE,Clam
Agrolatina,24A8860600,0.0,02/22/2025,26,ALLISON,Clam
Agrolatina,24A8862028,0.0,02/03/2025,7,TIMCO,Clam
Agrolatina,24A8863390,0.0,01/30/2025,3,SWEET GLOBE,Clam
Agrolatina,24A8865270,0.0,01/30/2025,3,SWEET GLOBE,Clam
Agrolatina,24A8870791,0.0,01/15/2025,5,ALLISON,Clam
Agrolatina,24A8871360,560.0,01/18/2025,15,ALLISON,Clam
Agrolatina,24A8872738,222.0,03/29/2025,40,IVORY,Clam
Agrolatina,24A8873547,0.0,01/29/2025,12,SWEET GLOBE,Clam
Agrolatina,24A8880931,160.0,01/15/2025,5,SWEET GLOBE,Clam
Agrolatina,24A8886164,0.0,01/30/2025,13,SWEET GLOBE,Clam
Agrolatina,24A8886328,0.0,03/19/2025,47,SWEET GLOBE,Bag
Agrolatina,24A8894318,0.0,01/30/2025,3,SWEET GLOBE,Clam
Agrolatina,24A8897997,0.0,02/04/2025,25,IVORY,Clam
Agrolatina,24A8898015,0.0,01/22/2025,12,SWEET GLOBE,Clam
Agrolatina,24A8911705,0.0,04/04/2025,28,AUTUMN CRISP,Clam
Agrolatina,24A8912089,0.0,01/30/2025,3,SWEET GLOBE,Clam
Agrolatina,24A8912661,340.0,03/05/2025,27,SWEET GLOBE,Clam
Agrolatina,24A8931050,1600.0,03/04/2025,0,TIMCO,Clam
Agrolatina,24A8931129,0.0,01/29/2025,2,IVORY,Clam
Agrolatina,24A8931445,125.0,03/05/2025,28,SWEET GLOBE,Clam
Agrolatina,24A8936874,340.0,03/31/2025,27,IVORY,Clam
Agrolatina,24A8938389,1280.0,03/31/2025,22,COTTON CANDY,Clam
Agrolatina,24A8941791,0.0,03/20/2025,34,TIMCO,Clam
Agrolatina,24A8944661,0.0,03/27/2025,41,TIMCO,Clam
Agrolatina,24A8946258,0.0,03/20/2025,34,TIMCO,Clam
Agrolatina,24A8947950,485.0,05/01/2025,53,SWEET FAVORS,Clam
Agrolatina,24A8948406,1440.0,03/07/2025,0,TIMCO,Bag
Agrolatina,24A8949151,145.0,03/12/2025,23,IVORY,Bag
Agrolatina,24A8950258,0.0,01/22/2025,12,SWEET GLOBE,Clam
Agrolatina,24A8952440,0.0,01/30/2025,3,SWEET GLOBE,Clam
Agrolatina,24A8954395,400.0,04/02/2025,24,IVORY,Clam
Agrolatina,24A8957542,0.0,02/03/2025,21,CANDY SNAP,Clam
Agrolatina,24A8960385,1.0,04/01/2025,28,COTTON CANDY,Clam
Agrolatina,24A8961100,220.0,03/29/2025,40,IVORY,Clam
Agrolatina,24A8962670,0.0,04/09/2025,42,TIMCO,Clam
Agrolatina,24A8963674,1520.0,12/27/2024,0,IVORY,Clam
Agrolatina,24A8963695,520.0,04/07/2025,34,SWEET GLOBE,Bag
Agrolatina,24A8964631,0.0,01/30/2025,13,SWEET GLOBE,Clam
Agrolatina,24A8968513,31.0,03/01/2025,43,CANDY DREAMS,Clam
Agrolatina,24A8970378,0.0,02/03/2025,17,ALLISON,Clam
Agrolatina,24A8972920,0.0,01/30/2025,3,SWEET GLOBE,Clam
Agrolatina,24A8987300,206.0,04/07/2025,29,IVORY,Clam
Agrolatina,24A8997735,0.0,03/27/2025,45,SWEET FAVORS,Clam
Agrolatina,24A9001013,43.0,04/18/2025,39,TIMCO,Clam
Agrolatina,24A9001862,0.0,02/13/2025,41,SWEET GLOBE,Clam
Agrolatina,24A9005687,130.0,03/12/2025,20,SWEET GLOBE,Clam
Agrolatina,24A9006519,0.0,01/21/2025,18,CANDY SNAP,Clam
Agrolatina,24A9007776,1600.0,03/10/2025,0,AUTUMN CRISP,Clam
Agrolatina,24A9008056,0.0,03/22/2025,36,AUTUMN CRISP,Clam
Agrolatina,24A9011055,160.0,03/22/2025,33,IVORY,Clam
Agrolatina,24A9013436,0.0,03/14/2025,31,TIMCO,Clam
Agrolatina,24A9015491,0.0,01/30/2025,27,SWEET GLOBE,Clam
Agrolatina,24A9018232,0.0,01/27/2025,24,SWEET GLOBE,Clam
Agrolatina,24A9020950,320.0,01/30/2025,27,SWEET GLOBE,Clam
Agrolatina,24A9021597,80.0,01/17/2025,14,ALLISON,Clam
Agrolatina,24A9022007,0.0,02/24/2025,17,SWEET GLOBE,Clam
Agrolatina,24A9022095,80.0,01/15/2025,12,IVORY,Clam
Agrolatina,24A9022886,0.0,01/29/2025,26,SWEET GLOBE,Clam
Agrolatina,24A9022947,670.0,03/27/2025,17,COTTON CANDY,Clam
Agrolatina,24A9022968,0.0,02/12/2025,40,ALLISON,Clam
Agrolatina,24A9025515,0.0,03/27/2025,41,TIMCO,Clam
Agrolatina,24A9026928,640.0,01/13/2025,3,CANDY SNAP,Clam
Agrolatina,24A9027626,12.0,03/01/2025,43,CANDY DREAMS,Clam
Agrolatina,24A9027821,455.0,04/07/2025,34,IVORY,Clam
Agrolatina,24A9028550,0.0,01/17/2025,14,ALLISON,Clam
Agrolatina,24A9028825,0.0,01/23/2025,14,SWEET GLOBE,Clam
Agrolatina,24A9032204,1280.0,12/27/2024,0,SWEET GLOBE,Clam
Agrolatina,24A9033900,0.0,01/21/2025,18,CANDY SNAP,Clam
Agrolatina,24A9034070,0.0,02/03/2025,31,CANDY SNAP,Clam
Agrolatina,24A9035311,0.0,02/13/2025,41,ALLISON,Clam
Agrolatina,24A9035902,0.0,01/21/2025,18,CANDY SNAP,Clam
Agrolatina,24A9042840,0.0,02/12/2025,40,SWEET GLOBE,Clam
Agrolatina,24A9045078,0.0,03/22/2025,30,TIMCO,Clam
Agrolatina,24A9045578,0.0,02/10/2025,38,ALLISON,Clam
Agrolatina,24A9046957,0.0,03/04/2025,3,SWEET GLOBE,Clam
Agrolatina,24A9050858,280.0,04/02/2025,44,IVORY,Clam
Agrolatina,24A9051004,320.0,04/05/2025,32,IVORY,Clam
Agrolatina,24A9051399,240.0,03/31/2025,71,CANDY SNAP,Clam
Agrolatina,24A9055230,320.0,04/01/2025,33,CANDY DREAMS,Clam
Agrolatina,24A9062243,704.0,03/05/2025,27,SWEET GLOBE,Clam
Agrolatina,24A9066927,161.0,02/26/2025,41,CANDY SNAP,Clam
Agrolatina,24A9067076,280.0,03/29/2025,25,IVORY,Clam
Agrolatina,24A9069505,0.0,04/14/2025,28,TIMCO,Clam
Agrolatina,24A9080947,42.0,03/27/2025,42,ALLISON,Clam
Agrolatina,24A9085001,1040.0,03/04/2025,0,TIMCO,Clam
Agrolatina,24A9085030,0.0,01/31/2025,28,SWEET GLOBE,Clam
Agrolatina,24A9085278,1600.0,12/27/2024,0,SWEET GLOBE,Clam
Agrolatina,24A9086538,0.0,05/12/2025,63,TIMCO,Clam
Agrolatina,24A9087140,2.0,02/17/2025,27,ALLISON,Clam
Agrolatina,24A9092269,0.0,05/12/2025,69,TIMCO,Clam
Agrolatina,24A9096182,45.0,03/11/2025,26,SWEET GLOBE,Clam
Agrolatina,24A9102346,90.0,03/29/2025,40,IVORY,Clam
Agrolatina,24A9105238,139.0,04/24/2025,59,TIMCO,Clam
Agrolatina,24A9111380,0.0,03/05/2025,29,AUTUMN CRISP,Clam
Agrolatina,24A9112072,0.0,01/23/2025,5,SWEET GLOBE,Clam
Agrolatina,24A9115724,0.0,02/05/2025,6,SWEET GLOBE,Clam
Agrolatina,24A9116144,720.0,04/24/2025,51,TIMCO,Clam
Agrolatina,24A9116227,0.0,03/11/2025,29,TIMCO,Clam
Agrolatina,24A9116525,0.0,02/19/2025,16,SWEET GLOBE,Clam
Agrolatina,24A9116931,0.0,04/06/2025,34,TIMCO,Clam
Agrolatina,24A9117136,0.0,02/25/2025,1,COTTON CANDY,Clam
Agrolatina,24A9117795,0.0,03/27/2025,24,AUTUMN CRISP,Clam
Agrolatina,24A9118092,0.0,03/20/2025,38,TIMCO,Clam
Agrolatina,24A9118260,331.0,03/15/2025,26,SWEET GLOBE,Clam
Agrolatina,24A9118657,0.0,03/27/2025,31,TIMCO,Clam
Agrolatina,24A9119099,1062.0,02/17/2025,20,CANDY SNAP,Clam
Agrolatina,24A9119592,1120.0,04/25/2025,46,TIMCO,Clam
Agrolatina,24A9120361,0.0,03/29/2025,26,AUTUMN CRISP,Clam
Agrolatina,24A9122143,280.0,03/14/2025,25,SWEET GLOBE,Clam
Agrolatina,24A9122786,0.0,03/24/2025,28,AUTUMN CRISP,Clam
Agrolatina,24A9124685,1520.0,03/07/2025,0,TIMCO,Clam
Agrolatina,24A9124936,320.0,02/15/2025,27,IVORY,Clam
Agrolatina,24A9124958,500.0,03/15/2025,16,SWEET GLOBE,Clam
Agrolatina,24A9124978,38.0,02/27/2025,21,CANDY DREAMS,Clam
Agrolatina,24A9125043,0.0,03/04/2025,28,ALLISON,Clam
Agrolatina,24A9133732,0.0,03/10/2025,32,ALLISON,Clam
Agrolatina,24A9138800,0.0,02/21/2025,17,ALLISON,Clam
Agrolatina,24A9139878,0.0,02/25/2025,21,SWEET GLOBE,Clam
Agrolatina,24A9140460,320.0,03/17/2025,21,SWEET GLOBE,Clam
Agrolatina,24A9146520,640.0,12/30/2024,0,ALLISON,Clam
Agrolatina,24A9150431,0.0,03/21/2025,39,SWEET FAVORS,Clam
Agrolatina,24A9150998,73.0,03/01/2025,41,SWEET GLOBE,Clam
Agrolatina,24A9151510,335.0,02/27/2025,16,SWEET GLOBE,Clam
Agrolatina,24A9153067,456.0,03/12/2025,20,IVORY,Bag
Agrolatina,24A9153169,210.0,03/12/2025,29,IVORY,Bag
Agrolatina,24A9155481,320.0,02/24/2025,0,AUTUMN CRISP,Clam
Agrolatina,24A9160701,460.0,04/08/2025,35,IVORY,Clam
Agrolatina,24A9161606,0.0,03/14/2025,35,ALLISON,Clam
Agrolatina,24A9162601,301.0,04/05/2025,32,IVORY,Clam
Agrolatina,24A9163193,1280.0,12/27/2024,0,SWEET GLOBE,Clam
Agrolatina,24A9164121,1600.0,03/04/2025,0,TIMCO,Clam
Agrolatina,24A9167533,12.0,02/25/2025,26,CANDY DREAMS,Clam
Agrolatina,24A9169027,150.0,03/04/2025,44,SWEET GLOBE,Clam
Agrolatina,24A9179055,150.0,03/12/2025,35,SWEET GLOBE,Clam
Agrolatina,24A9181230,382.0,04/30/2025,78,COTTON CANDY,Bag
Agrolatina,24A9181962,1630.0,03/10/2025,33,SWEET GLOBE,Clam
Agrolatina,24A9182146,0.0,02/04/2025,22,SWEET GLOBE,Clam
Agrolatina,24A9184979,540.0,03/18/2025,14,SWEET GLOBE,Clam
Agrolatina,24A9185715,0.0,01/24/2025,6,SWEET GLOBE,Clam
Agrolatina,24A9189407,12.0,04/18/2025,39,TIMCO,Clam
Agrolatina,24A9195821,676.0,04/12/2025,39,ALLISON,Bag
Agrolatina,24A9197060,0.0,02/25/2025,21,SWEET GLOBE,Clam
Agrolatina,24A9201903,90.0,03/11/2025,26,SWEET GLOBE,Clam
Agrolatina,24A9209140,0.0,02/18/2025,7,COTTON CANDY,Clam
Agrolatina,24A9212041,274.0,03/29/2025,40,IVORY,Clam
Agrolatina,24A9213310,0.0,02/25/2025,21,SWEET GLOBE,Clam
Agrolatina,24A9214677,120.0,03/05/2025,22,SWEET GLOBE,Clam
Agrolatina,24A9219314,80.0,02/18/2025,30,SWEET GLOBE,Clam
Agrolatina,24A9233082,0.0,02/26/2025,22,SWEET GLOBE,Clam
Agrolatina,24A9249390,555.0,03/11/2025,33,SWEET GLOBE,Bag
Agrolatina,24A9249893,131.0,03/14/2025,25,SWEET GLOBE,Clam
Agrolatina,24A9252006,0.0,01/21/2025,18,SWEET GLOBE,Clam
Agrolatina,24A9260151,0.0,02/26/2025,22,SWEET GLOBE,Clam
Agrolatina,24A9265831,160.0,03/04/2025,28,ALLISON,Clam
Agrolatina,24A9266490,0.0,03/09/2025,26,ALLISON,Clam
Agrolatina,24A9269077,0.0,04/22/2025,43,TIMCO,Clam
Agrolatina,24A9272929,0.0,03/27/2025,31,AUTUMN CRISP,Clam
Agrolatina,24A9274896,263.0,03/05/2025,27,SWEET GLOBE,Clam
Agrolatina,24A9275104,0.0,04/14/2025,35,TIMCO,Clam
Agrolatina,24A9279096,1600.0,12/29/2024,0,ALLISON,Clam
Agrolatina,24A9283521,160.0,04/08/2025,50,IVORY,Clam
Agrolatina,24A9285340,0.0,03/04/2025,28,SWEET GLOBE,Clam
Agrolatina,24A9290553,0.0,03/04/2025,28,SWEET GLOBE,Clam
Agrolatina,24A9292751,100.0,03/31/2025,71,CANDY SNAP,Clam
Agrolatina,24A9296464,438.0,04/08/2025,35,IVORY,Clam
Agrolatina,24A9299109,0.0,03/06/2025,30,SWEET GLOBE,Clam
Agrolatina,24A9311713,280.0,03/01/2025,18,SWEET GLOBE,Clam
Agrolatina,24A9314875,0.0,03/19/2025,37,SWEET FAVORS,Clam
Agrolatina,24A9316158,-51.0,03/14/2025,54,ALLISON,Clam
Agrolatina,24A9319858,0.0,02/22/2025,23,SWEET GLOBE,Clam
Agrolatina,24A9322649,337.0,03/12/2025,34,SWEET GLOBE,Bag
Agrolatina,24A9331002,0.0,03/03/2025,20,SWEET GLOBE,Clam
Agrolatina,24A9332631,1600.0,03/04/2025,0,AUTUMN CRISP,Clam
Agrolatina,24A9337127,178.0,03/05/2025,28,SWEET GLOBE,Clam
Agrolatina,24A9342776,0.0,02/11/2025,21,SWEET GLOBE,Clam
Agrolatina,24A9346701,140.0,03/28/2025,18,IVORY,Clam
Agrolatina,24A9356309,160.0,02/05/2025,23,ALLISON,Clam
Agrolatina,24A9357239,0.0,04/10/2025,32,TIMCO,Clam
Agrolatina,24A9375913,710.0,04/08/2025,30,IVORY,Bag
Agrolatina,24A9383384,0.0,04/26/2025,19,JACK SALUTE,Clam
Agrolatina,24A9384962,480.0,03/06/2025,30,SWEET GLOBE,Clam
Agrolatina,24A9392079,180.0,03/04/2025,21,CANDY DREAMS,Clam
Agrolatina,24A9394989,90.0,03/12/2025,23,SWEET GLOBE,Clam
Agrolatina,24A9399896,115.0,03/17/2025,28,SWEET GLOBE,Clam
Agrolatina,24A9402897,0.0,02/04/2025,22,SWEET GLOBE,Clam
Agrolatina,24A9441270,400.0,04/26/2025,46,TIMCO,Clam
Agrolatina,24A9442506,0.0,03/10/2025,50,ALLISON,Clam
Agrolatina,24A9458977,14.0,03/04/2025,31,CANDY DREAMS,Clam
Agrolatina,24A9460618,0.0,02/13/2025,41,ALLISON,Clam
Agrolatina,24A9466646,320.0,03/04/2025,0,AUTUMN CRISP,Clam
Agrolatina,24A9466862,238.0,03/31/2025,71,CANDY SNAP,Clam
Agrolatina,24A9467691,160.0,04/03/2025,27,COTTON CANDY,Clam
Agrolatina,24A9468722,0.0,03/06/2025,23,ALLISON,Clam
Agrolatina,24A9469322,0.0,01/30/2025,27,SWEET GLOBE,Clam
Agrolatina,24A9469901,0.0,01/23/2025,5,SWEET GLOBE,Clam
Agrolatina,24A9476496,22.0,04/21/2025,75,CANDY DREAMS,Clam
Agrolatina,24A9482077,88.0,03/28/2025,52,CANDY DREAMS,Clam
Agrolatina,24A9482502,807.0,05/11/2025,68,SWEET GLOBE,Clam
Agrolatina,24A9483068,1600.0,12/27/2024,0,IVORY,Clam
Agrolatina,24A9484278,0.0,04/15/2025,39,AUTUMN CRISP,Clam
Agrolatina,24A9508588,0.0,03/05/2025,29,AUTUMN CRISP,Clam
Agrolatina,24A9514045,0.0,03/22/2025,39,AUTUMN CRISP,Clam
Agrolatina,24A9516921,0.0,01/31/2025,13,IVORY,Clam
Agrolatina,24A9519688,0.0,03/10/2025,34,SWEET GLOBE,Clam
Agrolatina,24A9532674,0.0,02/03/2025,7,SWEET GLOBE,Clam
Agrolatina,24A9533788,0.0,02/11/2025,21,SWEET GLOBE,Clam
Agrolatina,24A9539235,495.0,04/07/2025,34,IVORY,Clam
Agrolatina,24A9558261,0.0,01/29/2025,22,SWEET GLOBE,Clam
Agrolatina,24A9566082,160.0,04/11/2025,38,CANDY DREAMS,Clam
Agrolatina,24A9580303,0.0,03/07/2025,24,SWEET GLOBE,Clam
Agrolatina,24A9588201,0.0,02/05/2025,33,SWEET GLOBE,Clam
Agrolatina,24A9593126,0.0,03/07/2025,31,SWEET GLOBE,Clam
Agrolatina,24A9611322,0.0,03/19/2025,43,SWEET GLOBE,Clam
Agrolatina,24A9617233,80.0,03/06/2025,33,ALLISON,Clam
Agrolatina,24A9618461,0.0,03/06/2025,33,ALLISON,Clam
Agrolatina,24A9620800,320.0,05/08/2025,15,SWEET GLOBE,Clam
Agrolatina,24A9620902,400.0,02/24/2025,0,AUTUMN CRISP,Clam
Agrolatina,24A9621180,0.0,01/22/2025,9,IVORY,Clam
Agrolatina,24A9621452,400.0,03/27/2025,24,AUTUMN CRISP,Clam
Agrolatina,24A9621555,0.0,03/17/2025,33,TIMCO,Clam
Agrolatina,24A9621684,1600.0,12/23/2024,0,ALLISON,Clam
Agrolatina,24A9622145,1600.0,12/29/2024,0,SWEET GLOBE,Clam
Agrolatina,24A9622443,0.0,04/15/2025,36,TIMCO,Clam
Agrolatina,24A9623012,1600.0,12/29/2024,0,ALLISON,Clam
Agrolatina,24A9623100,1600.0,02/24/2025,0,AUTUMN CRISP,Clam
Agrolatina,24A9623157,0.0,04/06/2025,41,TIMCO,Clam
Agrolatina,24A9623162,0.0,04/29/2025,15,SWEET GLOBE,Clam
Agrolatina,24A9623368,0.0,03/06/2025,10,IVORY,Clam
Agrolatina,24A9623753,1600.0,03/03/2025,0,AUTUMN CRISP,Clam
Agrolatina,24A9623820,0.0,03/05/2025,30,ALLISON,Clam
Agrolatina,24A9630410,130.0,03/11/2025,22,SWEET GLOBE,Clam
Agrolatina,24A9647970,481.0,04/11/2025,38,COTTON CANDY,Clam
Agrolatina,24A9648730,0.0,03/31/2025,27,TIMCO,Clam
Agrolatina,24A9657299,148.0,03/06/2025,33,CANDY DREAMS,Clam
