Exporter,Lotid,Inventory Balance,Date,Days In Inventory,Variety,Packaging Style
Agrolatina,24A9659202,303.0,03/15/2025,26,SWEET GLOBE,Clam
Agrolatina,24A9660688,511.0,03/17/2025,28,SWEET GLOBE,Clam
Agrolatina,24A9661736,230.0,03/27/2025,38,IVORY,Clam
Agrolatina,24A9663967,246.0,03/15/2025,26,SWEET GLOBE,Clam
Agrolatina,24A9668890,219.0,03/29/2025,40,IVORY,Clam
Agrolatina,24A9670825,0.0,02/12/2025,25,SWEET GLOBE,Clam
Agrolatina,24A9671068,1280.0,12/22/2024,0,CANDY SNAP,Clam
Agrolatina,24A9673151,106.0,03/17/2025,34,SWEET GLOBE,Clam
Agrolatina,24A9688005,83.0,03/06/2025,33,CANDY DREAMS,Clam
Agrolatina,24A9688860,130.0,03/11/2025,22,SWEET GLOBE,Clam
Agrolatina,24A9689390,270.0,03/05/2025,34,SWEET GLOBE,Clam
Agrolatina,24A9690281,0.0,03/18/2025,40,ALLISON,Clam
Agrolatina,24A9690426,0.0,02/12/2025,36,SWEET GLOBE,Clam
Agrolatina,24A9696130,240.0,01/18/2025,15,CANDY SNAP,Clam
Agrolatina,24A9700915,0.0,01/16/2025,13,ALLISON,Clam
Agrolatina,24A9705909,1440.0,02/24/2025,0,TIMCO,Clam
Agrolatina,24A9706150,0.0,04/02/2025,37,TIMCO,Clam
Agrolatina,24A9708261,0.0,02/19/2025,16,SWEET GLOBE,Clam
Agrolatina,24A9708602,0.0,01/29/2025,26,SWEET GLOBE,Clam
Agrolatina,24A9708662,1600.0,12/23/2024,0,ALLISON,Clam
Agrolatina,24A9708791,0.0,01/20/2025,7,ALLISON,Clam
Agrolatina,24A9708913,1280.0,12/29/2024,0,ALLISON,Clam
Agrolatina,24A9708960,1600.0,02/24/2025,0,TIMCO,Clam
Agrolatina,24A9709912,64.0,03/11/2025,22,SWEET GLOBE,Clam
Agrolatina,24A9710618,0.0,03/17/2025,35,TIMCO,Clam
Agrolatina,24A9711630,0.0,04/01/2025,36,COTTON CANDY,Clam
Agrolatina,24A9714781,30.0,03/12/2025,23,SWEET GLOBE,Clam
Agrolatina,24A9715287,120.0,03/05/2025,27,SWEET GLOBE,Clam
Agrolatina,24A9718447,640.0,01/18/2025,15,CANDY SNAP,Clam
Agrolatina,24A9719420,480.0,02/17/2025,0,AUTUMN CRISP,Clam
Agrolatina,24A9719870,30.0,03/18/2025,40,ALLISON,Clam
Agrolatina,24A9720642,170.0,03/15/2025,26,SWEET GLOBE,Clam
Agrolatina,24A9727156,140.0,03/19/2025,36,SWEET GLOBE,Bag
Agrolatina,24A9727164,339.0,04/01/2025,43,IVORY,Clam
Agrolatina,24A9727460,210.0,03/19/2025,36,SWEET GLOBE,Bag
Agrolatina,24A9729884,160.0,03/14/2025,31,TIMCO,Clam
Agrolatina,24A9742140,560.0,04/11/2025,38,COTTON CANDY,Clam
Agrolatina,24A9744789,107.0,03/28/2025,39,IVORY,Clam
Agrolatina,24A9745548,60.0,03/12/2025,23,SWEET GLOBE,Clam
Agrolatina,24A9747854,0.0,01/18/2025,15,CANDY SNAP,Clam
Agrolatina,24A9747962,365.0,03/25/2025,65,IVORY,Clam
Agrolatina,24A9749778,0.0,03/20/2025,43,SWEET GLOBE,Bag
Agrolatina,24A9749839,0.0,03/18/2025,22,AUTUMN CRISP,Clam
Agrolatina,24A9750423,0.0,01/21/2025,8,SWEET GLOBE,Clam
Agrolatina,24A9750742,0.0,03/08/2025,26,TIMCO,Clam
Agrolatina,24A9750932,0.0,04/15/2025,36,AUTUMN CRISP,Clam
Agrolatina,24A9750980,0.0,05/03/2025,61,ALLISON,Clam
Agrolatina,24A9751100,0.0,01/14/2025,6,ALLISON,Clam
Agrolatina,24A9751672,1360.0,12/07/2024,0,CANDY SNAP,Clam
Agrolatina,24A9752262,257.0,03/12/2025,37,SWEET GLOBE,Bag
Agrolatina,24A9752508,0.0,01/23/2025,14,ALLISON,Clam
Agrolatina,24A9766228,289.0,04/05/2025,47,IVORY,Clam
Agrolatina,24A9766629,0.0,01/30/2025,12,SWEET GLOBE,Clam
Agrolatina,24A9766790,0.0,03/19/2025,43,SWEET GLOBE,Clam
Agrolatina,24A9772250,310.0,04/03/2025,30,IVORY,Clam
Agrolatina,24A9775894,0.0,02/05/2025,9,SWEET GLOBE,Clam
Agrolatina,24A9777897,0.0,02/12/2025,40,SWEET GLOBE,Clam
Agrolatina,24A9778454,110.0,03/13/2025,53,SWEET GLOBE,Clam
Agrolatina,24A9786130,0.0,01/17/2025,14,ALLISON,Clam
Agrolatina,24A9806466,254.0,03/29/2025,25,IVORY,Clam
Agrolatina,24A9807502,0.0,01/31/2025,18,SWEET GLOBE,Clam
Agrolatina,24A9807927,148.0,03/31/2025,77,CANDY SNAP,Clam
Agrolatina,24A9811478,50.0,03/05/2025,45,SWEET GLOBE,Clam
Agrolatina,24A9820674,80.0,02/10/2025,11,SWEET GLOBE,Clam
Agrolatina,24A9821671,80.0,03/03/2025,14,SWEET GLOBE,Clam
Agrolatina,24A9821964,143.0,03/12/2025,23,SWEET GLOBE,Clam
Agrolatina,24A9823225,0.0,03/08/2025,24,ALLISON,Clam
Agrolatina,24A9824156,75.0,03/03/2025,53,ALLISON,Clam
Agrolatina,24A9824987,437.0,03/28/2025,24,IVORY,Clam
Agrolatina,24A9826816,0.0,01/21/2025,18,SWEET GLOBE,Clam
Agrolatina,24A9827411,0.0,01/18/2025,15,ALLISON,Clam
Agrolatina,24A9831519,410.0,03/19/2025,15,SWEET GLOBE,Clam
Agrolatina,24A9834597,0.0,02/26/2025,9,IVORY,Clam
Agrolatina,24A9838550,260.0,03/17/2025,13,SWEET GLOBE,Clam
Agrolatina,24A9840120,108.0,03/04/2025,21,SWEET GLOBE,Clam
Agrolatina,24A9841894,110.0,03/11/2025,26,CANDY DREAMS,Clam
Agrolatina,24A9842397,380.0,04/14/2025,36,TIMCO,Bag
Agrolatina,24A9842761,257.0,02/17/2025,35,CANDY SNAP,Clam
Agrolatina,24A9845375,0.0,02/04/2025,22,SWEET GLOBE,Clam
Agrolatina,24A9850460,0.0,04/28/2025,14,SWEET GLOBE,Clam
Agrolatina,24A9858161,0.0,02/12/2025,40,SWEET GLOBE,Clam
Agrolatina,24A9860726,0.0,03/17/2025,34,TIMCO,Clam
Agrolatina,24A9862114,0.0,03/05/2025,22,SWEET GLOBE,Clam
Agrolatina,24A9865184,46.0,05/08/2025,65,TIMCO,Clam
Agrolatina,24A9866956,0.0,04/15/2025,42,AUTUMN CRISP,Clam
Agrolatina,24A9868748,40.0,03/01/2025,41,SWEET GLOBE,Clam
Agrolatina,24A9876445,0.0,04/16/2025,43,TIMCO,Clam
Agrolatina,24A9882700,0.0,04/03/2025,24,AUTUMN CRISP,Clam
Agrolatina,24A9883008,0.0,04/04/2025,32,SWEET GLOBE,Clam
Agrolatina,24A9883190,1600.0,03/03/2025,0,AUTUMN CRISP,Clam
Agrolatina,24A9884051,1600.0,03/03/2025,0,AUTUMN CRISP,Clam
Agrolatina,24A9884133,281.0,02/19/2025,37,CANDY SNAP,Clam
Agrolatina,24A9884386,19.0,02/19/2025,37,CANDY SNAP,Clam
Agrolatina,24A9884935,80.0,04/04/2025,32,COTTON CANDY,Clam
Agrolatina,24A9885119,1349.0,04/26/2025,47,TIMCO,Clam
Agrolatina,24A9885382,0.0,12/24/2024,8,CANDY SNAP,Clam
Agrolatina,24A9885464,0.0,04/06/2025,41,TIMCO,Clam
Agrolatina,24A9886286,320.0,05/14/2025,37,JACK SALUTE,Clam
Agrolatina,24A9886985,0.0,03/17/2025,32,IVORY,Bag
Agrolatina,24A9889668,1600.0,03/03/2025,0,AUTUMN CRISP,Clam
Agrolatina,24A9889713,80.0,01/15/2025,2,IVORY,Clam
Agrolatina,24A9890078,168.0,03/11/2025,36,CANDY DREAMS,Clam
Agrolatina,24A9890904,0.0,02/15/2025,16,SWEET GLOBE,Clam
Agrolatina,24A9890925,0.0,04/11/2025,32,AUTUMN CRISP,Clam
Agrolatina,24A9892065,1600.0,12/29/2024,0,CANDY SNAP,Clam
Agrolatina,24A9892229,6.0,02/10/2025,28,CANDY SNAP,Clam
Agrolatina,24A9892574,0.0,12/24/2024,8,CANDY SNAP,Clam
Agrolatina,24A9892682,0.0,03/09/2025,34,ALLISON,Clam
Agrolatina,24A9893020,0.0,03/18/2025,22,SWEET GLOBE,Clam
Agrolatina,24A9893122,0.0,03/26/2025,23,AUTUMN CRISP,Clam
Agrolatina,24A9893400,0.0,04/29/2025,22,JACK SALUTE,Clam
Agrolatina,24A9893647,1360.0,01/15/2025,2,SWEET GLOBE,Clam
Agrolatina,24A9894366,560.0,05/07/2025,44,JACK SALUTE,Clam
Agrolatina,24A9895070,100.0,04/07/2025,29,IVORY,Clam
Agrolatina,24A9911079,460.0,03/17/2025,13,SWEET GLOBE,Clam
Agrolatina,24A9927035,18.0,03/31/2025,33,CANDY DREAMS,Clam
Agrolatina,24A9940799,0.0,02/15/2025,19,SWEET GLOBE,Clam
Agrolatina,24A9952613,0.0,01/30/2025,3,SWEET GLOBE,Clam
Agrolatina,24A9961813,80.0,03/18/2025,40,ALLISON,Clam
Agrolatina,24A9962888,105.0,03/27/2025,38,IVORY,Clam
Agrolatina,24A9977234,320.0,03/15/2025,26,SWEET GLOBE,Clam
Agrolatina,24A9990367,202.0,03/08/2025,48,SWEET GLOBE,Clam
Agrolatina,24X5405740,0.0,01/25/2025,3,SWEET GLOBE,Clam
Agrolatina,24X5480363,0.0,01/30/2025,8,SWEET GLOBE,Clam
Agrolatina,24X5543590,-400.0,01/30/2025,8,SWEET GLOBE,Clam
Agrolatina,24X5553285,0.0,02/20/2025,29,SWEET GLOBE,Clam
Agrolatina,24X5566810,-560.0,02/20/2025,29,SWEET GLOBE,Clam
Agrovita,24V2506094,288.0,04/24/2025,55,MELODY,Bag
Agrovita,24V7508204,379.0,05/03/2025,48,ALLISON,Clam
Agrovita,24V8505059,96.0,03/27/2025,37,JACK SALUTE,Bag
Agrovita,24V8511058,10.0,04/24/2025,20,MELODY,Bag
Agrovita,24V9330622,0.0,02/20/2025,10,JACK SALUTE,Bag
Agrovita,24V9336620,0.0,04/10/2025,59,ALLISON,Bag
Agrovita,24V9350378,1170.0,04/24/2025,37,MELODY,Bag
Agrovita,24V9351899,1056.0,04/24/2025,37,MELODY,Bag
Agrovita,24V9511077,582.0,04/26/2025,31,MELODY,Bag
Agrovita,24V9627198,663.0,03/27/2025,55,FLAME,Bag
Agrovita,24V9744804,2.0,04/24/2025,29,ALLISON,Bag
Agrovita,24V9861462,0.0,04/24/2025,29,MELODY,Bag
Agrovita,24V9861781,0.0,03/17/2025,27,TAWNY,Bag
Agrovita,24V9869210,108.0,03/18/2025,28,JACK SALUTE,Bag
MDT,24M1448891,289.0,04/26/2025,23,SWEET GLOBE,Bag
MDT,24M1590530,0.0,03/27/2025,17,SWEETCELEBRATION,Bag
MDT,24M1613300,0.0,05/01/2025,37,BI-COLOR,Clam
MDT,24M1619510,230.0,04/30/2025,25,SWEET GLOBE,Bag
MDT,24M2506153,0.0,04/15/2025,46,SWEETIES,Bag
MDT,24M284346,1600.0,04/23/2025,0,SWEET GLOBE,Clam
MDT,24M6081612,1.0,04/21/2025,37,SWEET SAPPHIRE,Clam
MDT,24M6322659,1536.0,04/30/2025,25,SWEET FAVORS,Bag
MDT,24M6374884,265.0,05/09/2025,40,SWEETCELEBRATION,Clam
MDT,24M6375411,0.0,04/08/2025,39,BI-COLOR,Clam
MDT,24M6698121,187.0,04/26/2025,23,SWEET GLOBE,Bag
MDT,24M6698986,961.0,05/05/2025,32,AUTUMN ROYAL,Bag
MDT,24M6955280,0.0,03/11/2025,14,SWEETCELEBRATION,Bag
MDT,24M7393565,0.0,03/21/2025,24,SWEETCELEBRATION,Clam
MDT,24M7504047,0.0,03/08/2025,26,Unknown Variety,Bag
MDT,24M8048734,0.0,04/29/2025,50,BI-COLOR,Clam
MDT,24M8215456,1920.0,05/15/2025,0,CRIMSON,Clam
MDT,24M8581603,0.0,03/27/2025,30,SWEETCELEBRATION,Clam
MDT,24M9177032,1600.0,03/31/2025,0,SWEET GLOBE,Bag
MDT,24M9177109,1056.0,04/12/2025,12,AUTUMN ROYAL,Bag
MDT,24M9177264,0.0,04/04/2025,20,SWEET GLOBE,Clam
MDT,24M9181259,240.0,05/10/2025,30,JACK SALUTE,Clam
MDT,24M9181449,0.0,05/06/2025,26,JACK SALUTE,Clam
MDT,24M9183939,0.0,04/14/2025,11,SWEET FAVORS,Clam
MDT,24M9295291,0.0,04/30/2025,18,JACK SALUTE,Bag
MDT,24M9295919,0.0,03/29/2025,14,SWEETCELEBRATION,Bag
MDT,24M9296197,0.0,03/25/2025,10,SWEETCELEBRATION,Bag
MDT,24M9299822,164.0,03/19/2025,19,Unknown Variety,Clam
MDT,24M9305635,60.0,03/18/2025,8,Unknown Variety,Clam
MDT,24M9307075,640.0,05/14/2025,14,CRIMSON,Clam
MDT,24M9307809,0.0,03/19/2025,19,SWEETCELEBRATION,Clam
MDT,24M9308699,201.0,05/10/2025,41,SWEETCELEBRATION,Clam
MDT,24M9336596,0.0,03/17/2025,7,SWEETCELEBRATION,Clam
MDT,24M9338135,0.0,03/19/2025,9,SWEETCELEBRATION,Clam
MDT,24M9338480,726.0,05/11/2025,47,Unknown Variety,Clam
MDT,24M9345350,0.0,04/30/2025,18,RED GLOBE,Bag
MDT,24M9349910,0.0,03/26/2025,23,SWEETCELEBRATION,Clam
MDT,24M9350383,0.0,04/08/2025,24,BI-COLOR,Clam
MDT,24M9352940,133.0,05/09/2025,34,SWEET GLOBE,Bag
MDT,24M9507249,96.0,03/18/2025,13,Unknown Variety,Bag
MDT,24M9511131,96.0,04/01/2025,8,SWEETCELEBRATION,Bag
MDT,24M9623989,169.0,03/18/2025,8,Unknown Variety,Clam
MDT,24M9627475,480.0,03/18/2025,18,Unknown Variety,Clam
MDT,24M9628569,-1152.0,03/10/2025,3,Unknown Variety,Bag
MDT,24M9630416,0.0,05/01/2025,32,BI-COLOR,Clam
MDT,24M9654909,192.0,03/25/2025,18,Unknown Variety,Bag
MDT,24M9655757,217.0,04/15/2025,43,Unknown Variety,Bag
MDT,24M9667499,0.0,05/05/2025,32,SWEET FAVORS,Bag
MDT,24M9695084,160.0,03/18/2025,18,Unknown Variety,Clam
MDT,24M9695680,0.0,04/29/2025,19,SWEETCELEBRATION,Clam
MDT,24M9696115,288.0,05/09/2025,27,SWEET GLOBE,Bag
MDT,24M9696202,69.0,05/08/2025,33,SWEET GLOBE,Bag
MDT,24M9698653,309.0,05/11/2025,57,Unknown Variety,Clam
MDT,24M9699500,162.0,05/14/2025,60,SWEETCELEBRATION,Clam
MDT,24M9723205,253.0,03/18/2025,18,Unknown Variety,Clam
MDT,24M9740100,0.0,05/05/2025,25,BI-COLOR,Clam
MDT,24M9741003,0.0,05/05/2025,25,JACK SALUTE,Clam
MDT,24M9832431,480.0,05/09/2025,36,SWEET GLOBE,Bag
MDT,24M9861879,0.0,03/28/2025,13,Unknown Variety,Clam
MDT,24M9861890,0.0,03/19/2025,19,SWEETCELEBRATION,Clam
MDT,24M9869381,0.0,05/03/2025,49,JACK SALUTE,Clam
Quintay,24Q1022587,348.0,05/10/2025,41,Unknown Variety,Clam
Quintay,24Q1028040,400.0,05/01/2025,27,Unknown Variety,Bag
Quintay,24Q1425427,218.0,05/09/2025,35,Unknown Variety,Bag
Quintay,24Q1483491,357.0,05/09/2025,36,Unknown Variety,Clam
Quintay,24Q1580090,440.0,05/10/2025,30,Unknown Variety,Clam
Quintay,24Q1581353,665.0,05/11/2025,21,Unknown Variety,Clam
Quintay,24Q1590484,322.0,04/30/2025,20,Unknown Variety,Clam
Quintay,24Q1612217,0.0,04/12/2025,20,Unknown Variety,Bag
Quintay,24Q1613002,191.0,05/01/2025,28,Unknown Variety,Bag
Quintay,24Q3514146,3360.0,05/13/2025,19,Unknown Variety,Bag
Quintay,24Q5343659,0.0,04/21/2025,19,Unknown Variety,Bag
Quintay,24Q5515115,259.0,05/09/2025,14,Unknown Variety,Bag
Quintay,24Q5582457,0.0,03/24/2025,17,Unknown Variety,Bag
Quintay,24Q6081741,179.0,05/07/2025,34,Unknown Variety,Bag
Quintay,24Q6081762,313.0,05/07/2025,34,Unknown Variety,Bag
Quintay,24Q6085182,361.0,05/02/2025,22,Unknown Variety,Clam
Quintay,24Q6085330,1600.0,04/10/2025,0,Unknown Variety,Clam
Quintay,24Q6114017,624.0,05/10/2025,36,Unknown Variety,Clam
Quintay,24Q6320297,400.0,05/13/2025,40,Unknown Variety,Bag
Quintay,24Q6320722,770.0,05/11/2025,21,Unknown Variety,Clam
Quintay,24Q6320785,52.0,04/03/2025,19,Unknown Variety,Bag
Quintay,24Q6366528,154.0,05/12/2025,38,Unknown Variety,Bag
Quintay,24Q6371885,536.0,05/07/2025,33,Unknown Variety,Bag
Quintay,24Q6374082,0.0,03/26/2025,18,Unknown Variety,Bag
Quintay,24Q6374713,356.0,04/09/2025,17,Unknown Variety,Bag
Quintay,24Q6597961,0.0,04/21/2025,19,Unknown Variety,Bag
Quintay,24Q6605178,0.0,04/20/2025,32,Unknown Variety,Clam
Quintay,24Q6947313,409.0,05/06/2025,48,Unknown Variety,Bag
Quintay,24Q6997572,560.0,05/08/2025,50,Unknown Variety,Bag
Quintay,24Q8006245,1280.0,04/20/2025,32,Unknown Variety,Clam
Quintay,24Q8079792,1800.0,04/27/2025,0,Unknown Variety,Bag
Quintay,24Q8972753,1200.0,05/05/2025,15,Unknown Variety,Bag
Quintay,24Q9026900,1800.0,04/27/2025,0,Unknown Variety,Clam
Quintay,24Q9027966,180.0,04/27/2025,0,Unknown Variety,Clam
Quintay,24Q9030876,1440.0,04/27/2025,0,Unknown Variety,Clam
Quintay,24Q9031358,394.0,05/10/2025,41,Unknown Variety,Clam
Quintay,24Q9083950,1205.0,04/27/2025,0,Unknown Variety,Clam
Quintay,24Q9118800,320.0,04/27/2025,23,Unknown Variety,Clam
Quintay,24Q9129277,127.0,05/03/2025,42,Unknown Variety,Clam
Quintay,24Q9179179,1350.0,04/27/2025,0,Unknown Variety,Bag
Quintay,24Q9180632,261.0,04/17/2025,33,Unknown Variety,Bag
Quintay,24Q9187770,298.0,04/28/2025,24,Unknown Variety,Bag
Quintay,24Q9228335,1600.0,04/07/2025,0,Unknown Variety,Bag
Quintay,24Q9306082,1230.0,05/09/2025,29,Unknown Variety,Bag
Quintay,24Q9307877,0.0,05/05/2025,15,Unknown Variety,Clam
Quintay,24Q9330237,720.0,04/29/2025,37,Unknown Variety,Clam
Quintay,24Q9333030,805.0,05/09/2025,29,Unknown Variety,Bag
Quintay,24Q9338840,160.0,04/16/2025,24,Unknown Variety,Clam
Quintay,24Q9463436,391.0,05/03/2025,26,Unknown Variety,Clam
Quintay,24Q9507534,417.0,05/07/2025,33,Unknown Variety,Bag
Quintay,24Q9611972,165.0,04/05/2025,5,Unknown Variety,Bag
Quintay,24Q9612120,10.0,04/15/2025,17,Unknown Variety,Bag
Quintay,24Q9620547,0.0,03/23/2025,1,Unknown Variety,Clam
Quintay,24Q9623103,70.0,04/08/2025,8,Unknown Variety,Bag
Quintay,24Q9625261,111.0,04/15/2025,17,Unknown Variety,Bag
Quintay,24Q9625277,52.0,04/15/2025,15,Unknown Variety,Bag
Quintay,24Q9627259,40.0,04/15/2025,17,Unknown Variety,Bag
Quintay,24Q9627428,0.0,03/24/2025,9,Unknown Variety,Bag
Quintay,24Q9656630,32.0,04/03/2025,27,Unknown Variety,Bag
Quintay,24Q9657507,1103.0,05/11/2025,21,Unknown Variety,Clam
Quintay,24Q9678066,0.0,05/03/2025,23,Unknown Variety,Bag
Quintay,24Q9684135,0.0,03/23/2025,1,Unknown Variety,Clam
Quintay,24Q9693228,468.0,05/04/2025,30,Unknown Variety,Clam
Quintay,24Q9694679,274.0,04/03/2025,19,Unknown Variety,Bag
Quintay,24Q9696440,245.0,05/12/2025,32,Unknown Variety,Bag
Quintay,24Q9720700,42.0,04/17/2025,33,Unknown Variety,Bag
Quintay,24Q9720905,299.0,05/07/2025,27,Unknown Variety,Bag
Quintay,24Q9725066,1620.0,05/13/2025,16,Unknown Variety,Bag
Quintay,24Q9740054,795.0,05/09/2025,29,Unknown Variety,Bag
Quintay,24Q9740374,180.0,04/27/2025,0,Unknown Variety,Clam
Quintay,24Q9740510,0.0,04/22/2025,18,Unknown Variety,Clam
Quintay,24Q9800236,0.0,04/21/2025,17,Unknown Variety,Clam
Quintay,24Q9870283,58.0,05/08/2025,34,Unknown Variety,Bag
Quintay,24Q9882321,990.0,04/27/2025,0,Unknown Variety,Bag
Quintay,24Q9883230,1800.0,04/27/2025,0,Unknown Variety,Bag
Quintay,24Q9883502,90.0,04/27/2025,0,Unknown Variety,Bag
Quintay,24Q9911438,1520.0,05/06/2025,32,Unknown Variety,Bag
Unknown Exporter,24A14634399,-60.0,03/28/2025,0,IVORY,Clam
Unknown Exporter,24A5471525,0.0,01/20/2025,2,SWEET GLOBE,Clam
Unknown Exporter,24A5472516,80.0,04/29/2025,29,JACK SALUTE,Clam
Unknown Exporter,24A5769620,0.0,01/25/2025,7,SWEET GLOBE,Clam
Unknown Exporter,24A5770560,60.0,03/14/2025,55,ALLISON,Clam
Unknown Exporter,24A5782529,0.0,04/20/2025,47,TIMCO,Clam
Unknown Exporter,24A6118654,0.0,02/17/2025,27,ALLISON,Clam
Unknown Exporter,24A6130775,20.0,03/14/2025,55,ALLISON,Clam
Unknown Exporter,24A6559846,160.0,01/31/2025,13,SWEET GLOBE,Clam
Unknown Exporter,24A8064273,0.0,01/28/2025,10,SWEET GLOBE,Clam
Unknown Exporter,24A8128336,18.0,03/27/2025,68,ALLISON,Clam
Unknown Exporter,24A8184556,20.0,03/17/2025,58,SWEET GLOBE,Clam
Unknown Exporter,24A8229613,-1.0,02/04/2025,17,SWEET GLOBE,Clam
Unknown Exporter,24A8785802,0.0,02/21/2025,34,SWEET GLOBE,Clam
Unknown Exporter,24A9028204,0.0,02/27/2025,40,ALLISON,Clam
Unknown Exporter,24A9035905,169.0,03/27/2025,68,CANDY SNAP,Clam
Unknown Exporter,24A9045351,30.0,02/25/2025,38,SWEET GLOBE,Clam
Unknown Exporter,24A9074060,320.0,01/23/2025,5,SWEET GLOBE,Clam
Unknown Exporter,24A9115832,480.0,01/18/2025,1,ALLISON,Clam
Unknown Exporter,24A9117460,0.0,01/23/2025,6,IVORY,Clam
Unknown Exporter,24A9120320,0.0,01/23/2025,6,IVORY,Clam
Unknown Exporter,24A9162603,180.0,03/06/2025,44,CANDY SNAP,Clam
Unknown Exporter,24A9179728,-59.0,03/14/2025,55,ALLISON,Clam
Unknown Exporter,24A9182402,0.0,03/07/2025,48,ALLISON,Clam
Unknown Exporter,24A9185783,0.0,02/04/2025,17,SWEET GLOBE,Clam
Unknown Exporter,24A9231999,0.0,02/17/2025,27,ALLISON,Clam
Unknown Exporter,24A9241830,40.0,02/28/2025,41,SWEET GLOBE,Clam
Unknown Exporter,24A9314793,0.0,01/31/2025,13,IVORY,Clam
Unknown Exporter,24A9329664,0.0,02/07/2025,20,SWEET GLOBE,Clam
Unknown Exporter,24A9394206,0.0,02/04/2025,17,SWEET GLOBE,Clam
Unknown Exporter,24A9436294,180.0,03/29/2025,25,IVORY,Clam
Unknown Exporter,24A9467829,482.0,02/15/2025,28,IVORY,Clam
Unknown Exporter,24A9542882,0.0,03/08/2025,49,ALLISON,Clam
Unknown Exporter,24A9558209,0.0,01/23/2025,5,SWEET GLOBE,Clam
Unknown Exporter,24A9563000,386.0,02/03/2025,16,IVORY,Clam
Unknown Exporter,24A9593553,40.0,03/05/2025,46,SWEET GLOBE,Clam
Unknown Exporter,24A9707545,0.0,02/27/2025,40,ALLISON,Clam
Unknown Exporter,24A9728202,0.0,02/14/2025,24,ALLISON,Clam
Unknown Exporter,24A9820170,10.0,02/19/2025,32,CANDY SNAP,Clam
Unknown Exporter,24A9884658,320.0,01/21/2025,3,IVORY,Clam
Unknown Exporter,24A9891773,0.0,02/03/2025,17,ALLISON,Clam
Unknown Exporter,24A9946858,-2.0,02/14/2025,24,ALLISON,Clam
Unknown Exporter,24V850559,-96.0,03/13/2025,0,JACK SALUTE,Bag
VIDEXPORT,25E22252,2160.0,05/13/2025,0,EARLY SWEET,
VIDEXPORT,25E22254,1440.0,05/13/2025,0,EARLY SWEET,
